author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,helpful_votes,total_review,ranking,visibility_status
Larry,/gp/profile/amzn1.account.AFXYT4UQIRV37IBZ4XKAKGZNU2QA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 25, 2020",0,1,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=46,1.0 out of 5 stars,Tried to use it on my laptop to connect a keyboard and mouse simultaneously.  Neither worked. The keyboard and mouse both work without the hub so it indicates that the hub didn't work.,Doesn't work with keyboard and mouse.,Verified Purchase,One person found this helpful,,,,6599044,
T. Hu,/gp/profile/amzn1.account.AE2GFMPNJOW53LSGBXZ7MF234A6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 10, 2015",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=46,5.0 out of 5 stars,"When I first received this hub, I tested out all of the ports. They were a tad tight for a Logitech wireless mouse and keyboard USB drives, so I had to push a bit to get them in. One of the ports didn't work, and I noticed that the drive didn't go all the way in. Upon inspection, I realized--and I know this is probably not the technical term--that one of the teeth were bent and folded in. While I was hesitating over whether to contact the seller, since I couldn't be sure whether I broke the port when I pushed my USB drive in or if I received a defective product, the seller reached out to me for feedback. I wrote back explaining that one of the ports were broken, but that it could have been my own fault. The seller immediately sent me a replacement and told me I could keep the defective hub as well. I couldn't be more satisfied with their customer service. This was a situation where it's possible--maybe even probable--that it was not their fault (I spent quite some time pondering the likelihood of a bent tooth in the port being a manufacturing error...), and without hesitation they sent me a replacement. They were customer-oriented and responsive.So far I've had zero issues with the hub aside from their being a bit tight for my Logitech usb drive (other drives less so). It is a great product at a great price point. Overall, I am 100% satisfied with the purchase and with the seller's customer service.",I couldn't be more satisfied with their customer service,Verified Purchase,,,,,19716514,
JRWLPC,/gp/profile/amzn1.account.AHYG4QCPP54Y63TLGTTEYACLJIBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 28, 2020",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=46,4.0 out of 5 stars,"This little hub worked great for over two years, then one day just quit working. For the price, I figure I got adequate value. In fact, I bought the new version of the same hub to replace this one.",Worked great for 2-1/2 years -- then just quit,Verified Purchase,,,,,46691,
MSRP is a joke,/gp/profile/amzn1.account.AHE4ZADX5KPE4IVR6RRGX7UL262Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 14, 2016",0,1,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=46,3.0 out of 5 stars,"Works fine for connecting mobile device for power and sync.Does not work when I connected either of my 2 portable hard drives or my desktop external drive. I thought maybe it needed power and plugged in a power adapter I had (it does not come with one) and it still did not work which was a big disappointment. When I connected my drives they weren't recognized by my computer as being connected at all. Some reviews misled me to believe it would work.If you just want to connect some accessories but not external hard drives, then I suppose this will work for you.",Works for accessories but not for external hard drives,Verified Purchase,,,,,79004307,
Binh,/gp/profile/amzn1.account.AHT7XUNXUTGBNHDCTXBEWAGLH6YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 28, 2020",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=46,5.0 out of 5 stars,This is the 2nd one i bought in a few years. Reliable product. The first one still works fine. I needed a 2nd one for work.  The cord's length is perfect. Not too long and short enough to my likings.,I Approve.,Verified Purchase,,,27,56,1561988,Public
Suka Hale,/gp/profile/amzn1.account.AERJR77NXDFTCKFVE2LHZYMQW5QQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 6, 2020",0,1,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=46,3.0 out of 5 stars,"I got this specifically for my Apple Watches and iPhones, but it doesn't charge them. I connect it to my outlet strip with usb slots, then my 2 watches and 2 iPhones into the product, turn on the top switch according to slot, and VOILA! It doesn't work.","Does not charge certain items ex: Apple Watch , iPhones..",Verified Purchase,,,,,3427293,
SMR,/gp/profile/amzn1.account.AE3O37WYAGOW2F67TT5CDEWKLM5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 17, 2020",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=46,4.0 out of 5 stars,"Works as expected for most items, but does not connect my phone to my computer. It's an older Samsung S7 Active, but it will not show ""My Files"" on the computer through this device. Works fine if connected directly to my one USB port on my laptop.",Works as expected for most items,Verified Purchase,,,,,4645273,
Amazon Customer,/gp/profile/amzn1.account.AFKAURDUAHRVIMKCYLICS4UM6HJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 6, 2018",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=46,4.0 out of 5 stars,"Quality and operation is first class.  I got what I expected... no surprises.I went to the manufacturers web site looking for the power supply for it so that I can plug in devices that draw more current and found nothing.The unit has a socket but there is no data on it.  I assume it is 5 volts but it would be nice if there was a part that I could buy to add to it.Otherwise, it works fine and I'm pleased. I would recommend it to others.",Does the job that I needed it for.,Verified Purchase,,,25,41,1242984,Public
Rasin,/gp/profile/amzn1.account.AE2NQRGRJCPBBIMMDI27WEOTSJRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 15, 2019",0,0,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=46,5.0 out of 5 stars,This 1 to 4 USB hub (ver. 2.0) is probably the best one I have worked with. I came across it in our lab while I was copying saved data to my flash drive from a shared computer. Glad that it wasn't out of production and bought a second one for my wife. The provision of the switches (with LED!) to individually turn an port ON/OFF was very smart.,Comes with switches to activate ports separately,Verified Purchase,,,,,58948,
diana Hernandez,/gp/profile/amzn1.account.AH4QFMISXSAZZ323UO57APUDPA7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 23, 2020",1,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=47,5.0 out of 5 stars,"Love it, it was a tangled mess before and I did not have enough usb ports. this is great , now I have options if I want to connect anything else. I love that I can turn and off the ports not being used. Have not had any issues and I have had it for 3 months.",Just what I needed !,Verified Purchase,,,,,8276302,
Phoenix Park,/gp/profile/amzn1.account.AFNOSRAX4BOOFLTCUH4VOHUYHLNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 5, 2020",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=47,5.0 out of 5 stars,"I love the fact that each port on the USB hub has its own switch with a blue light on.My laptop only has two USB ports and this hub added an additional 4, so my mouse and keyboard can be powered. I used to have a wireless keyboard and mouse, but have to constantly change batteries.The USB hub is the size of two USBs, and small enough to carry with you.I will definitely recommend it.",Lovely little USB hub with individual power switch,Verified Purchase,,,,,62593673,
buleever,/gp/profile/amzn1.account.AHPHWBRV4G66QAKS6FRFBEZOF73A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 13, 2014",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=47,5.0 out of 5 stars,The laptop I was issued from work only has one USB port - NOT handy!  So a few months back I ordered a Belkin USB 2.0 4-Port Ultra-Mini Hub by Belkin from Amazon which didn't work very well for me.  The things I had plugged in kept losing connectivity. I thought maybe that's just how good it was going to get since I'd never used a hub before.  However I got so frustrated that several weeks back I came back to Amazon and ordered this Sabrent 4-Port USB 2.0 Hub with Individual Power Switches and LEDs and I can't believe the difference.  I have not once lost connectivity with anything I plug into it. 3 of the 4 hubs are currently being used and I'm loving the fact that I don't have to work in frustration any more.  I wish I'd gotten this one first!,I tried another USB hub and it didn't work well - this one's GREAT!,Verified Purchase,,,,,78921082,
reading in the dark,/gp/profile/amzn1.account.AGM7HB5FDJA7X3QYOYSTID42SI5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 12, 2020",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=47,5.0 out of 5 stars,"I bought this to attach to my laptop. I works perfectly. I can hook up my external mouse, keyboard and monitor when I need them. It only takes one plug to disconnect and make my laptop portable. Love it!",Works exactly the way I needed,Verified Purchase,,,,,246196,
Shopper73,/gp/profile/amzn1.account.AHNRAIXKUJOGTK5N5ZNVEYPWMUDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 28, 2015",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=47,5.0 out of 5 stars,"This product came quickly, is versatile. simple set-up, and easy to use.  It will be a great addition for when you are on the move and want as little weight as possible.I bought it for my desktop, but should have purchased two -- one for my desktop, and another for my tablet/ laptop combo device when I am on the move.  So on my tablet/ laptop I will occasionally need to add a wireless mouse, DVD/ CD-ROM player, charge phones, and an external hard-drive.  You could maybe add one more port on the hub, but this gets the job done.This is is a great tool for being able to work remotely, and move with minimum weight.  I'm not a heavy-tech person, so I am not as particular about a 2.0 vs. a 3.0 or 3.1 port.",Should have bought two...,Verified Purchase,,,,,1976901,
Frank B.,/gp/profile/amzn1.account.AFDIVRQH3LS2TTRGXY2NJZVYNGRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 22, 2020",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=47,1.0 out of 5 stars,"Product looks awesome. Unfortunately that’s about it. I have apple products, and it doesn’t charge anything. No phone, AirPods, or watch. It’s kinda the reason I got it. If your using it for Apple products, don’t waste your money",Charges some products,Verified Purchase,,,,,3908250,
Christa,/gp/profile/amzn1.account.AGP6DXTN6DSUEXMCYEH4RFIPUONA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 31, 2017",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=47,5.0 out of 5 stars,"Very nice hub.  I use it with an OTG adapter for a cell phone.  It allows me to switch on and off power to each individual port which comes in hand in getting Andriod OS to recognize hot plugged flash drives. It is very lightweight but yet sturdy enough to suit my needs.  I really like it's linear layout with all the ports on the same side.  I have not used it with an external power brick, so I can not comment on that.  Based on this unit, I will be buying more and also trying the USB3 model as well.",Review: Sabrent 4-Port USB 2.0 Hub with Individual Power Switches and LEDs (HB-UMLS),Verified Purchase,,,,,69319,
LeeLee Marsceau,/gp/profile/amzn1.account.AHTGOPP5UQDNHSIHIMPG6K54UUZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 10, 2020",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=47,5.0 out of 5 stars,There isnt anything to dislike so far . Its doing what it's suppose to be doing and helped me out a bunch as far as keeping thinigs plugged up . I love that I can turn the ports off that are not in use . I would buy again if I needed one for another comp .,So Far So Good,Verified Purchase,,,,,2332644,
Mark N.,/gp/profile/amzn1.account.AHIVTHX2XYODOOTRWLIMXVZEUEDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 21, 2014",0,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/product-reviews/B00BWF5U0M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=47,5.0 out of 5 stars,"I ordered this for my wife.  She works at the local school as a lunch lady (hair net and all - hands off boys, she's mine ;).  The school district supplied laptop doesn't have enough USB ports for the USB pin pads that the kids use to debit their food purchases from their lunch plans.  This allowed here to install four pin pads which helps kids get through the line faster.  Since it doesn't require an external power supply and it is a simple plug and play it made it east for my non-techy wife to make it work the first time every time.  In other words it does what it says it will do, and it does it well.  She's been using it for nearly 6 months without fault.  Would definitely but it again.",Works perfect every time.,Verified Purchase,,,,,1060636,
