author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,ranking,helpful_votes,total_review,visibility_status
Amazon Customer,/gp/profile/amzn1.account.AFQNZWVJDI2SWSU3E3GD2N5WHXKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 8, 2019",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,"I absolutely love this! We stay at the lake almost every free moment we have.  If I’m just floating in the water, a life jacket is too much and the saddles hurt the inside of my thighs. This float I can straddle with a float in front and back or I can sit in it like a hammock with float on each side of me. If I want to sun, I can stretch out with a pillow under my head and one under my knees. Very versatile. Several of my lake bishes have since orders these and we all love them.",Love this float!,Color: Blue Navy - HammockVerified Purchase,,,1565978,17,28,Public
Kathy Lou,/gp/profile/amzn1.account.AELKNNEQZKOFDQHUF4RECVOKRHEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 9, 2019",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,"I bought myself two of these several years ago and I continue to use them every summer. I'm a senior gal, so I appreciate how many different ways I can use this floatie.  It stores so nice, inflates so easy and everyone loves to ""borrow it"" at the condo pool.  My sister lives most of the year in Mexico and I have ordered 4 of these for her pool down there. She loves them. The hot sun down there has faded color on the orange one, but they all still are going strong. Thank you for a well made product.",Versatile,Color: Blue LightVerified Purchase,,,3788854,19,21,Public
Amazon Customer,/gp/profile/amzn1.account.AEIQDXTKXN4BXE7YG5QNF4YNYF2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 22, 2019",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,I brought this to take on an all-inclusive couples vacation with myself and my husband.  I ended up packing it in the front of my suitcase and it barely took up any room. I actually had people coming up to me on vacation complementing me about my raft. It was very easy to blow up and it was easy to lay on and hold my cocktail all day long. The only thing they could make it better is a drink holder. I plan on taking it on my cruise with my family in August,Best float ever.,Color: Burgundy – HammockVerified Purchase,,,2334524,14,42,Public
Lisa Thomas,/gp/profile/amzn1.account.AGCEOZMGFSGDGWBGR2SEUPMJBDVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 7, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,I have bought several floats for the pool this year to try out and this one has been my favorite. I love the way it allows my body to still be in the water while floating instead of being on top of a float out of the water. I love to hang out in the water on a hot day and listen to audiobooks and this float is the perfect lounging aid to do that.,Impressed,Color: Burgundy – HammockVerified Purchase,,,3737189,15,52,Public
Ed,/gp/profile/amzn1.account.AEMKYO6SY4TOR4GEUGO5UK7EBBNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 21, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,So I've only used this twice so far. I've seen the other reviews that gave it only one star and people mentioned that after a month or so it ripped.  I'll update my review if that happens but l love it so far. It was more than I wanted to pay for a float but love the versatility of it. I got the XL because I'm tall. So far i would buy this again.,Great float.,Color: Teal Xl HammockVerified Purchase,,,408726,58,109,Public
Anita H.,/gp/profile/amzn1.account.AFWOHUI5XPOOSQBAO7U4LSPFRHYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 24, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews,5.0 out of 5 stars,"I love this hammock. It’s surprisingly easy to get into. I use it as a floating seat far more often as I thought I would. Unlike other floatation devices, it’s very easy to sit and float while enjoying a cocktail (or beer, glass of wine, etc). My kids like to lay across the mesh and kick around the pool.I ordered two but I’m tempted to order more.",Love these!,Color: Blue Navy - HammockVerified Purchase,,,138080,68,134,Public
Tabbi Michels,/gp/profile/amzn1.account.AHJBPJEWM67MPT5QWUR4RQADFXUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 14, 2021",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,"We have a pool and frequent guests, so I bought 4 of these. They are so versatile with a few different ways to sit or lay in them. But my favorite feature is that they roll up and don't take up much space for storage. All four of these floats take up the same space as one full size lounger float. Very happy with this purchase!","My favorite pool float, here's why",Color: Pink – HammockVerified Purchase,,,83946771,10,23,Public
VTtraveler,/gp/profile/amzn1.account.AHR6HC3L27Y5BFYHX2GFCVYSNYYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 9, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,"PERFECT for swimming and lounging from our boat in the middle of the lake! I bought the orange ones solely because they were the cheapest but I’m so glad I did!  We often swim off of our boat and these are very visible. Tried them out with friends and everyone LOVED them. So comfortable in any position, easy to inflate and easy to store on the boat when not in use. Might need to buy more, haha.",Perfect for swimming from our boat!,Color: Orange – HammockVerified Purchase,,,3114063,15,23,Public
Dani G,/gp/profile/amzn1.account.AEQG5KVNCDCFUORQC4RBVPBQU3EA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 28, 2018",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,3.0 out of 5 stars,"I love the idea of the float, but when I blew mine up, and left it over night, (as I do with all of my floats before use), one of the pillows was noticably flatter in the morning than when I left it. I took it to the lake after re-blowing it up, thinking that changes in room temperature could have caused the change, and as I was using it, air bubbles floated to the surface of the water around me and the pillow went limp. I could not pin-point where the leak is, but there is definately a leak in it!",I love the idea of the float,Color: Blue LightVerified Purchase,One person found this helpful,,2731865,16,30,Public
kdoll315,/gp/profile/amzn1.account.AE4OYDRG7JQMKI74WMFYQ4OGL5UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 11, 2021",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,I bought this float to use in my parents hot tub. My mom has some hip issues and I thought that if she got into the hot tub by herself in the center and used this as an exercise saddle that she could do some hydro therapy. It works great! Perfect length for our 6-person spa.,Cute with Easy Storage,Color: Pink – HammockVerified Purchase,,,292302,125,49,Public
MM,/gp/profile/amzn1.account.AF2V27J2D5OQZL6MN6PGGULVUYWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 20, 2019",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,4.0 out of 5 stars,I’ve bought 6 of these now in the last 2 years...we have a Florida pool so they're frequently used. We like them because they're small enough to store easily and we use them mostly as a sling to sit upright in not lay flat. Mostly happy with them. Downside is that over time they develop a leak along the seam. We're retired so they don't receive rough use. Would be nice if they lasted longer.,First 3 of these floats were great!,Color: Blue LightVerified Purchase,,,652511,87,61,Public
Kelly W.,/gp/profile/amzn1.account.AGYELYBKTKW57G6PYVVMCQYEWCRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,"I haven't used them yet, however, the gals that were using them at our resort were loving them. After inquiring about them, they couldn't have been happier and told me they bought them on Amazon. Pluses: The women used them all week, in the ocean without inflation problems. They are easy to pack and very light weight. Also, the mesh allows them to dry quickly. Can't wait to pack them up for our next trip.",Recommended,Color: Orange – HammockVerified Purchase,,,331547,117,33,Public
Mch1126,/gp/profile/amzn1.account.AENBFWVP5NIK5XYMBARK32XNP7CQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 24, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,We bought this for our recent beach trip & we loved it. It's very well made & easy to blow up & use. The fact that it has a handle & can be stored in a travel case is an added bonus. I've seen several of these in recent months & this one is much better made than those. I plan to buy at least 1 more for next summer.,Love this float!,Color: Hammock Navy & GreenVerified Purchase,,,463578,84,115,Public
Amazon Customer,/gp/profile/amzn1.account.AHNGCEPZ6SGCORUUGU7D6ABPDSPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 29, 2021",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,"I love 💘 this product. Finally a float that works as advertised.  Durable, easy-to-use,  easy to inflate. Works in all 4 shown ways. I am a senior citizen and I find this float the easiest to get on and off of. I have tried various different floats. None compare to this float. My favorite position in using the float is sitting and laying on the float.  Laying on the float is so very comfortable.  I just float around in the pool completely relaxed.",Easy for senior citizens!,Color: Blue Navy - HammockVerified Purchase,,,11812823,1,9,Public
butterfly,/gp/profile/amzn1.account.AEG46OGYCTUPZ7XYNMZQO3JATADA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 1, 2019",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,3.0 out of 5 stars,"I like the product. I have a blue one and now an orange one. Once inflated and in the water everything is good. However, it is an effort to inflate them. I have used the product twice. The trick is that you have to squeeze the valve while inflating. Once you push the valve into the tubing. It takes time to pull it out.It also takes time to deflate.I think I need to practice more inflating but the hammock is definitely worth it.",A pain to inflate,Color: Orange – HammockVerified Purchase,,,1731226,423,39,Public
Amazon Customer,/gp/profile/amzn1.account.AFLDM2JKJ5FKEKWBSSHYXYL2WR4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 16, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,4.0 out of 5 stars,"This states it will hold 250 pounds and I'm sure it will, but you won't be floating at water level.  I weigh 135 and I had some water on me.  I do like the fact that the only area to be inflated is the headrest, so this should last some time.  I would recommend larger noodles in the product so individuals can truly float.  I will keep and use since it works okay for me.",Not enough flotation,Color: Navy 3in1 Roll Up Pool FloatVerified Purchase,,,6443750,2,36,Public
Sara R. Chapman,/gp/profile/amzn1.account.AHS7FGSO5OAW4XUBSYXX64XCK34Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 29, 2019",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,"I LOVE this raft! It is ideal to travel with because it packs up very nicely and can be inflated easily and quickly without a pump. It was perfect for both pool and ocean use. I used it in rough water to get past the waves and I used it in gentle water to just float along. It's really easy to get on and off. Very comfortable in any position. I saw a bunch of people using it on the beach. Also, I'm not a small person and I didn't feel crunched or unsupported.",Great all purpose raft!,Color: Blue Navy - HammockVerified Purchase,,,611427,135,30,Public
Rebecca Swartz,/gp/profile/amzn1.account.AFGISBGXZAP3HAGXMS6UGRHR7HEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 26, 2020",0,,https://www.amazon.com/Aqua-Monterey-Multi-Purpose-Inflatable-Portable/product-reviews/B01CETEZ78/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,"We bought this ""hammock"" (we call it a floatie) after three fails with another brand. The numerous positive reviews made it an easy choice, and we don't regret our purchase. This floatie is well made, clearly durable, and attractive with an attractive price to boot! It's the favourite of all of ours guests who spend time in our pool. HIGHLY recommended!",Excellent construction,Color: Resort Hammock Antigua BlueVerified Purchase,,,4021097,16,30,Public
