author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,
RaeMaleeW,/gp/profile/amzn1.account.AG5FTYLB6F4Z2RUAHGEGEQZ63WGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 13, 2018",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_47?ie=UTF8&pageNumber=47&reviewerType=all_reviews,5.0 out of 5 stars,"Nice variety and perfect for snacking ( With the big bag before you know it you ate the whole bag!) and lunches, snack on the boat, sporting games etc.",Great value for Halloween or school lunches,Flavor Name: Classic MixVerified Purchase,,
Kris,/gp/profile/amzn1.account.AHMLZ3HAHZJXL75RUHMZXOUH5RJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 30, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_47?ie=UTF8&pageNumber=47&reviewerType=all_reviews,4.0 out of 5 stars,"Box of chips arrived in 6/29/19, use by date 7/16/19, buyer watch out. Just two of us here...a lot of chips to eat.",Watch expiration dates.,Flavor Name: Classic MixVerified Purchase,,
forker,/gp/profile/amzn1.account.AFNRQIJI4LJD2JNHRRK7L4DGN2WA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_47?ie=UTF8&pageNumber=47&reviewerType=all_reviews,3.0 out of 5 stars,It was great but this shipping was horrible!  Took forever.,Shipping took forever,Flavor Name: Classic MixVerified Purchase,,
Sarah,/gp/profile/amzn1.account.AEXDKKNAADLZFAARUNUQCJO4CQ7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 1, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_47?ie=UTF8&pageNumber=47&reviewerType=all_reviews,5.0 out of 5 stars,Everything was fine except for the portion.,Good chips just not enough.  Bag was 1/4 full.,Flavor Name: Bold MixVerified Purchase,,
Danielle,/gp/profile/amzn1.account.AFTLIRWGH5Y2KKWPREX6FI73YJSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_48?ie=UTF8&pageNumber=48&reviewerType=all_reviews,2.0 out of 5 stars,"While we love the snacks we received in the box, we were extremely disappointed to see they all had expiration dates less than two weeks from when we ordered them.",Watch the expiration dates,Flavor Name: Classic MixVerified Purchase,,
Vizion,/gp/profile/amzn1.account.AGZRIKHZE62BPEANVRFMKUQJUAMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 29, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_48?ie=UTF8&pageNumber=48&reviewerType=all_reviews,3.0 out of 5 stars,The box came with bags of chips that were flat and had clearly leaked air making them stale. The whole box was filled with bags of chips that were over the expiration date by a month... so be careful when you buy it.,A month over the expiration date and flat bags...,Flavor Name: Classic MixVerified Purchase,,
Angie B,/gp/profile/amzn1.account.AHDZXNNXSO52TMMP5WZT7Q6DG4KQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 22, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_48?ie=UTF8&pageNumber=48&reviewerType=all_reviews,3.0 out of 5 stars,All bags expiration date was 18 days from when I received them. Probably won’t buy again.,Ehhh,Flavor Name: Classic MixVerified Purchase,,
J. Johnson,/gp/profile/amzn1.account.AF7SAIXVQMRJP3Z3UQRW3OBO5YWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 25, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_48?ie=UTF8&pageNumber=48&reviewerType=all_reviews,5.0 out of 5 stars,"A great variety, and perfect portion size to go with subs/sandwiches or just a snack!","Fresh, variety and nice portion size.",Flavor Name: Classic MixVerified Purchase,,
Patty,/gp/profile/amzn1.account.AE4DUTQH6RPLJ3HHATBZBQS4LXMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 29, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_48?ie=UTF8&pageNumber=48&reviewerType=all_reviews,5.0 out of 5 stars,Just the perfect serving size .  Perfect for school. lunches and snacks if allowed .,"The assortment of chips is fresh ,tasty , and satisfying .",Flavor Name: Classic MixVerified Purchase,,
B,/gp/profile/amzn1.account.AEYNGMOAGR6OAFBLTFMPVNS6WD2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 3, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_48?ie=UTF8&pageNumber=48&reviewerType=all_reviews,1.0 out of 5 stars,Terrible the box had a hand print molded under the packing tape and there were bags of chips missing from the box!!!!,Box was opened and items missing,Flavor Name: Classic MixVerified Purchase,,
Sharon Hutchins,/gp/profile/amzn1.account.AH3Y32XW3OKWO7U4GNBJIXXVMCSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 17, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_48?ie=UTF8&pageNumber=48&reviewerType=all_reviews,5.0 out of 5 stars,Nothing to dislike what is there to like the choices the size and the freshness,Nothing to dislike what is there to like the choices the size and the freshness,Flavor Name: Classic MixVerified Purchase,,
Aaron B,/gp/profile/amzn1.account.AHF4JFFXEVQFA2XMCLLIMMBYBJMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 5, 2018",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_48?ie=UTF8&pageNumber=48&reviewerType=all_reviews,5.0 out of 5 stars,All great flavors of chips and mine was perfectly fresh. The 35 count comes in a plastic covered cardboard box so I didn't have any issues with crushed bags at all.,All great flavors of chips and mine was perfectly fresh,Flavor Name: Classic MixVerified Purchase,,
Josephine Mariano,/gp/profile/amzn1.account.AGYL7WAQ2PGKFNHZG5NY4AR2NFXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 19, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_48?ie=UTF8&pageNumber=48&reviewerType=all_reviews,5.0 out of 5 stars,"For what we get locally, great value for the amount we pay.  With free shipping, you can't go wrong.",Great value!!,Flavor Name: Classic MixVerified Purchase,,
Nora Enos,/gp/profile/amzn1.account.AHZT2CZN7QY575OULKRU4HX7HJBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 16, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_48?ie=UTF8&pageNumber=48&reviewerType=all_reviews,5.0 out of 5 stars,It was a gift and the person enjoyed it very much.,A gift.,Flavor Name: Classic MixVerified Purchase,,
ACatholicReview,/gp/profile/amzn1.account.AFJ7DXBWLMSEYV4NTPY5WHQQ7QXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 24, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_49?ie=UTF8&pageNumber=49&reviewerType=all_reviews,5.0 out of 5 stars,Mush have for any school lunch of picnic,Best value in town,Flavor Name: Classic MixVerified Purchase,,
B. Det,/gp/profile/amzn1.account.AGS6OGVHEQ2ZG4D34T4WH746I75Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 17, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_49?ie=UTF8&pageNumber=49&reviewerType=all_reviews,5.0 out of 5 stars,Great treat!  Sorry it is now unavailable!  Thank you!  🤩,Super treat!,Flavor Name: Classic MixVerified Purchase,,
Alexalon9,/gp/profile/amzn1.account.AFBNUBQAORZQGAUGMOOEYUP5W24A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 17, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_49?ie=UTF8&pageNumber=49&reviewerType=all_reviews,5.0 out of 5 stars,Yummy and fresh!,Mmmmn!,Flavor Name: Classic MixVerified Purchase,,
sheila rose,/gp/profile/amzn1.account.AEK4TZEOSFNHEA5BMZLQSSVE3TXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 17, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_49?ie=UTF8&pageNumber=49&reviewerType=all_reviews,3.0 out of 5 stars,Top small.,Ok for a 4 year olds snack. Not mine.,Flavor Name: Classic MixVerified Purchase,,
Holly Besser,/gp/profile/amzn1.account.AH5M6X46FMKPRIN2R3ZQZ2HDKX3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 6, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_49?ie=UTF8&pageNumber=49&reviewerType=all_reviews,5.0 out of 5 stars,Always fresh and great,Order recommended,Flavor Name: Classic MixVerified Purchase,,
JY,/gp/profile/amzn1.account.AEUJWNLO3YUX72ZXBRKCEMTVH3LA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 22, 2018",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_49?ie=UTF8&pageNumber=49&reviewerType=all_reviews,5.0 out of 5 stars,Im new to buying snacks on Amazon and was surprised they come loose in a box. They are packaged neatly in rows and this is a terrific price and so convenient.,Convenient and great price.,Flavor Name: Bold MixVerified Purchase,,
Amazon Customer,/gp/profile/amzn1.account.AH34J64XWR2VBKYZIEGL4DUWJ6YA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 8, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_49?ie=UTF8&pageNumber=49&reviewerType=all_reviews,5.0 out of 5 stars,Good but Pricey!!,Very Good,Flavor Name: Classic MixVerified Purchase,,
Thomas McHugh,/gp/profile/amzn1.account.AF57MBXVTOI65CGHE4JK5CVZJLIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 10, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_49?ie=UTF8&pageNumber=49&reviewerType=all_reviews,5.0 out of 5 stars,great value,very tasty,Flavor Name: Classic MixVerified Purchase,,
Wendy,/gp/profile/amzn1.account.AGOU7LOUVT4JDDTA6CHOPGNNRYDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 15, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_49?ie=UTF8&pageNumber=49&reviewerType=all_reviews,5.0 out of 5 stars,Kids loved them,Kids loved them,Flavor Name: Classic MixVerified Purchase,,
kriscraft,/gp/profile/amzn1.account.AHL22XDKEMSSMFSNI6CEH666HBCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 30, 2018",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_49?ie=UTF8&pageNumber=49&reviewerType=all_reviews,4.0 out of 5 stars,"something prompted me to count the chip bags as I took them out... one box was short 5 bags.from now on,  I will count every box contents.",good deal,Flavor Name: Classic MixVerified Purchase,,
Cookie,/gp/profile/amzn1.account.AHYJOYUSR6ZZ76CYQ74XKANV4XUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 14, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&pageNumber=50&reviewerType=all_reviews,5.0 out of 5 stars,Great size for snacks,Small bag of chips,Flavor Name: Classic MixVerified Purchase,,
Dom,/gp/profile/amzn1.account.AGVC3OSPKDMS73GWJDRRZLEDLHQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 2, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&pageNumber=50&reviewerType=all_reviews,4.0 out of 5 stars,The chips were not damaged nor stale. Taste just like they were supposed to.,Fresh snacks,Flavor Name: Classic MixVerified Purchase,,
VWoodman,/gp/profile/amzn1.account.AG77VHFI2TJFOS7PJILXC2PGDZ5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 4, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&pageNumber=50&reviewerType=all_reviews,5.0 out of 5 stars,Snacks for evening and guests. Good size.,Convenient for all occasions,Flavor Name: Classic MixVerified Purchase,,
Laura Shumate,/gp/profile/amzn1.account.AE6TETIIG3EBJZMMXJG45HQVJCXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 22, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&pageNumber=50&reviewerType=all_reviews,1.0 out of 5 stars,Received this item at the end of July and all the products were already expired. Will not be refilling on my subscribe and save any longer.,Expired,Flavor Name: Classic MixVerified Purchase,,
Amber Kasper,/gp/profile/amzn1.account.AH3VFMA4QRRP6PNC7C32ODA3TWOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 6, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&pageNumber=50&reviewerType=all_reviews,5.0 out of 5 stars,Perfect!,:),Flavor Name: Classic MixVerified Purchase,,
Jorge garcia,/gp/profile/amzn1.account.AFZPQYDDDXXSUCZ5QU4JI5C2ASHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 5, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&pageNumber=50&reviewerType=all_reviews,1.0 out of 5 stars,Stale,Stale,Flavor Name: Classic MixVerified Purchase,,
William G.,/gp/profile/amzn1.account.AHJVEUQCAIVOTWAQ73PEBWWUOWLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&pageNumber=50&reviewerType=all_reviews,5.0 out of 5 stars,Great product and value! would buy again.,Perfect!,Flavor Name: Classic MixVerified Purchase,,
Bo,/gp/profile/amzn1.account.AH5FPYCSKFYAJKG3NPAC26DHP5QQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 11, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&pageNumber=50&reviewerType=all_reviews,5.0 out of 5 stars,These chips were delicious and not crushed,Good chips,Flavor Name: Classic MixVerified Purchase,,
Tasia,/gp/profile/amzn1.account.AEJZXDSCXQQMSP2JEKEZJU7K475A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 1, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&pageNumber=50&reviewerType=all_reviews,2.0 out of 5 stars,Doritos and Lays chips were very stale. Sun and Cheetos chips were good. The cheese popcorn tasted horrible. Better to just order from the store so you can easily return it if there is an issue. Even the squirrels wouldn't eat the Lays chips. :-o,Stale chips,Flavor Name: Classic MixVerified Purchase,,
Phoebe Slinkowski,/gp/profile/amzn1.account.AGSAUVHPJD7SNZGSKPOSL2D7EW5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 8, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&pageNumber=50&reviewerType=all_reviews,5.0 out of 5 stars,It lasted a long time. Good price for the amount you get,Good,Flavor Name: Classic MixVerified Purchase,,
PALACE,/gp/profile/amzn1.account.AEKBMB4TGMSJAI52VFHRXLOXUQAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 13, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&reviewerType=all_reviews,5.0 out of 5 stars,The kids loved them,Chips,Flavor Name: Classic MixVerified Purchase,,
Susanna,/gp/profile/amzn1.account.AEDZD4BFIBHE5DP6HBU3TFN4G44A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 17, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&reviewerType=all_reviews,5.0 out of 5 stars,Delicious and conveniently packaged!,Tasty,Flavor Name: Classic MixVerified Purchase,,
Doris Gonzalez,/gp/profile/amzn1.account.AHY4M7LQYNQQ2JVY27IEI3ZRP3SQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 6, 2021",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&reviewerType=all_reviews,5.0 out of 5 stars,What an awesome deal,Kids love them,Flavor Name: Classic MixVerified Purchase,,
MR,/gp/profile/amzn1.account.AHL7O3H46UKEGRKF7T6NTC7S3VUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 29, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&reviewerType=all_reviews,1.0 out of 5 stars,Most items in the case were already past the due date for guarantee fresh.  I don't want to serve guests out of date items,Out of date for freshness,Flavor Name: Classic MixVerified Purchase,,
StayingAlive,/gp/profile/amzn1.account.AH6XS2EUFV3GTJXRDEA3OFZ3O4LA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 3, 2018",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&reviewerType=all_reviews,2.0 out of 5 stars,"These came with mixed expiration dates, anywhere from within two weeks to two months, but no longer than that.  Buy if you plan to eat them fast.",Buy if you plan to eat them fast.,Flavor Name: Classic MixVerified Purchase,,
drc412,/gp/profile/amzn1.account.AFIGMMXBLEFLVMRSIIABL5KOKTTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 4, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&reviewerType=all_reviews,5.0 out of 5 stars,"Needed chips for school concession and these worked great. Nice packaging, reasonable price.",Great for School,Flavor Name: Classic MixVerified Purchase,,
Chris A,/gp/profile/amzn1.account.AEPHZSGNLEH62W3T7FHNMGSMJ26Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 12, 2018",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&reviewerType=all_reviews,1.0 out of 5 stars,Product was already expired when I received it. Not worth the trouble to send it back.,Expired.,Flavor Name: Classic MixVerified Purchase,One person found this helpful,
burghchick,/gp/profile/amzn1.account.AHAUPNUD37BA7KMUTHOFUQOCNZTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 3, 2019",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&reviewerType=all_reviews,5.0 out of 5 stars,Delicious and bold.  Fresh and nice variety. We loved this mix of snacks.,Delicious.,Flavor Name: Bold MixVerified Purchase,,
Amazon Customer,/gp/profile/amzn1.account.AHOG32SF4G5FTNRXOLSXQ6IOTSPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 6, 2020",0,,https://www.amazon.com/Frito-Lay-Classic-Variety-Pack-Count/product-reviews/B073QMN75M/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&reviewerType=all_reviews,1.0 out of 5 stars,"don't waste your money. the sell items past the ""best by date""",EXPIRED,Flavor Name: Classic MixVerified Purchase,,
