author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,,,helpful_votes,total_review,visibility_status,ranking
Amazon Customer,/gp/profile/amzn1.account.AEKUFIYYXVXYM4CLJ2QENXTG5WOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 5, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,4.0 out of 5 stars,"Great game,recommend to ten year olds barf yup men's Hansen brushes husbands jsjsjsjssshsbndkenzjds abuse Susannah Jehovah's handbags jssbbsbs handhelds to the public and the other kid",Great,Verified Purchase,2 people found this helpful,,,,10,10,Public,16252804
Kelly King,/gp/profile/amzn1.account.AHXDUIHRSQH27E3RNWFIFAYQJCEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 8, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,4.0 out of 5 stars,"Miami version of subway surfers has some good things, and some bad things. I particularly never liked the jumping shoes because to me they were never helpful, more of an obstacle that always caused me to get caught. I believe that the Tokyo version was better. after the update had come it wouldn't let me connect it to Facebook, which I like to know other people's scores. I believe there should be more of the rockets and magnets, because without those, I seem to only reach small amounts of coins, and not be able to buy more stuff.Thanks for taking the time to read my review, I hope you take my ideas into consideration.",Subway surfers miami,Verified Purchase,5 people found this helpful,,,,5,3,Public,65508596
Nathan,/gp/profile/amzn1.account.AEHITEYWSFSPHKHV7MK4I4L2VQZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 1, 2014",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,"My two sisters (10 and 16 yo) and aunt (12yo) play it non stop. They've got a competition on between each other. I'm not a big fan of it, but they clearly love it. I must just have different taste. So I'll still give it 5.",Obsessed,Verified Purchase,,,,,12,5,Public,61760947
Martha E.,/gp/profile/amzn1.account.AFV4RYSSWE5JZP23VYE3F5SRE4TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 12, 2017",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,It is the best,Five Stars,Verified Purchase,,,,,7,12,Public,4804776
liz,/gp/profile/amzn1.account.AEUFF3BE72WC56YUF6VMBA6PVIDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 17, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,My son showed me this game and I honestly am not a video game person I'm never very good at them so I just don't play them but this game is awesome! I'm addicted! You just swipe and get as m as ny coins possible swipe to jump roll etc.. easy to get hooked on even if you're not video game savvy like me!,Love subway surfers!!!,Verified Purchase,5 people found this helpful,,,,18,39,Public,7035460
Lisa,/gp/profile/amzn1.account.AGJPKP2ASF5NKW33QXI6WNW7HY5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 11, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,Great game for all ages.  The young as well as the parents will love this fast paced game. Download and enjoy.,"love it, wish updating app was easier",Verified Purchase,,,,,29,22,Public,13667412
miamania,/gp/profile/amzn1.account.AENJSZQCCO7EH7G4PPFZTJEU2FGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 8, 2014",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,Just good fun.,I love it,Verified Purchase,,,,,92,76,Public,6328944
hill hill,/gp/profile/amzn1.account.AEFKLRQTT2OYSYEMIE5U25ISTFPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 4, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,This game is so addictive it's great makes time fly by and the new Sydney level is just great I totally recommend this game of you want to get lost in a game.,great!!!##,Verified Purchase,One person found this helpful,,,,4,10,Public,57979578
Laddy Bug,/gp/profile/amzn1.account.AG2R7HETMFGNDF5NLPEPTWDJY7YA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 6, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,This game is fun each month it changes where you run at it also gives a bonus bird an character that you can only get that month. If you enjoyed temple run you will enjoy this game. It is better. I have had no problems with the app. I recommend this app to everybody!,Great game,Verified Purchase,,,,,58,4,Public,71997943
Ashley,/gp/profile/amzn1.account.AGRYNNVKGCSBBQUONBIZ3KLAPWGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 1, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,This game is freaking awesome. I love it. I got my friends to play and they love it too. I just don't like that I can't upgrade one the kindle without uninstalling and reinstalling.,awesome,Verified Purchase,3 people found this helpful,,,,6,10,Public,45347488
Bb,/gp/profile/amzn1.account.AGSKOJZ624VKLXWARAFQWYDBYIJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 3, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,This is an amazing game I play it ALOT.I love it. This game is challenging. You basically have to guess what the next object is.,Subway Surfers,Verified Purchase,,,,,3,16,Public,53046349
Amazon Customer,/gp/profile/amzn1.account.AGDTGLK5Y2UR3SJMBJBOJOKOWVGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 16, 2018",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,Amazing,Entertainment,Verified Purchase,,,,,,,,57576958
Mervit Ramouni,/gp/profile/amzn1.account.AFAL7ORK6LJJFO35FWXWDRBBST4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 2, 2014",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,This game is Temple Run and Jetpack Joride Combined into a the finest game compared to Temple Run and Jetpack Joride.,... Temple Run and Jetpack Joride Combined into a the finest game compared to Temple Run and Jetpack Joride,Verified Purchase,2 people found this helpful,,,,25,17,Public,18225490
Claymom,/gp/profile/amzn1.account.AGSA2H5W2VJPVJCVTCKOEII4VA7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 6, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,I really like the hover boards because you you just get to ride around. I can't wait until I have all the characters.,cool game,Verified Purchase,,,,,44,25,Public,1964952
mike anast,/gp/profile/amzn1.account.AHOUEGFM6IUVLGCODDKSV7ETB3RQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 2, 2018",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,I love this game!!,Never quite,Verified Purchase,,,,,,,,9195676
Marlon Gutierrez,/gp/profile/amzn1.account.AGYO7RNKZYUGVI5XOUXMWX3W4YTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 5, 2015",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,"I think this game is awesome it's very fun and I recommend for people of all ages, I've had this game for almost three years now and I still love playing it!!It's amazing!!!!!!",#Amazing!!!!!!!!,Verified Purchase,One person found this helpful,,,,1,1,Public,71928946
Olivia,/gp/profile/amzn1.account.AFG3OOMBQJXVGWSVTODAMRT6TYXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 24, 2016",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,4.0 out of 5 stars,This is very good game and I love him!!!!!😀,Four Stars,Verified Purchase,One person found this helpful,,,,,,,61567941
Gwen Lewis,/gp/profile/amzn1.account.AHBEFQPP6HO6RZFOOI55YFPJMTOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 14, 2014",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,This was funI want to get more like this. Temple run was cool and still is but this is more friendly to younger kids.,this game was awesome!!!,Verified Purchase,,,,,47,17,Public,82803137
Sha' Donaldson,/gp/profile/amzn1.account.AEDAPA4NJOX5ZKRP52GO2CRWQ4JQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 30, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,I can't stop playing this game so entertaining and fun.  Makes me laugh each time I play especially when I run into the wall (lol).....,What a fun game,Verified Purchase,One person found this helpful,,,,,,,7404387
BONNIE STEVENS,/gp/profile/amzn1.account.AGSXKWMFNHPHN44XJFHSCG5CP6KA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 4, 2015",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,my granddaughter loves this gamei  find its good hand and eye corination,Five Stars,Verified Purchase,One person found this helpful,,,,96,18,Public,44117317
Amazon Customer,/gp/profile/amzn1.account.AHMIYHVLQHO6Z4MSQBLYMLIWRESQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 23, 2016",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,This is my favorite game I play this all day I even play it while I am on my hoverboard who ever made this game should get 2 million bucks for this amazing game!!!!!,My Favorite Game!!!!,Verified Purchase,2 people found this helpful,,,,,,,60421756
Christina Dyer,/gp/profile/amzn1.account.AHCAHTIBAWY7PZKOTO5AH76VLERA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 17, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,4.0 out of 5 stars,Very addictive and fun to play. Can't put it down. Would play all night if I could.even my three year old plays.,subway surfers,Verified Purchase,One person found this helpful,,,,,,,13331866
marcia chambers,/gp/profile/amzn1.account.AEJA4CBBDREZC4XGMIALFR2SPUOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 31, 2014",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,they love lot .they play it all the time,they love lot. they play it all the,Verified Purchase,,,,,,,,8716451
Tiffany Wheeler,/gp/profile/amzn1.account.AGHZBJUYQNK6EUN7CPRWENFOQJ6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 26, 2014",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,this is the best game ever I've played the best game probley no won has ever played I love it.,coolnessmas,Verified Purchase,,,,,,,,13595643
janetra goode,/gp/profile/amzn1.account.AGQQCAOLA3AZIQMUJMZTSVR27MJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 4, 2018",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,It is really fun,One Star,Verified Purchase,,,,,,,,54357772
Sandra Cotton-Lyons,/gp/profile/amzn1.account.AFQ2LQBSLC2DLAQ36TUHE52LZWNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 22, 2015",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,"Good game. Plenty of activities, for kids..",trendyhoneycomb,Verified Purchase,,,,,,,,57840268
Kucreta Avuare,/gp/profile/amzn1.account.AG23DDO2GNQNTMJTCOJOXXAPFDXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 30, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,4.0 out of 5 stars,"Absolutely addicting. I cannot stop playing. It has great graphics, and I absolutely love how it changes locations, so there's something different about it, instead of the same thing over and over. Anyway, the reason why I rated it 4 star is because sometimes it glitches, and/or automatically close.",Love it!,Verified Purchase,2 people found this helpful,,,,,,,69064588
Kindle Customer,/gp/profile/amzn1.account.AECL3RIAJQD474NOJ25VPUKJTYTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 10, 2014",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,"It is so fun and addictive! Once you start playing you can't stop...If you can over come to level of awesomeness this game has,well.. it is REALLY hard!",Best game ever,Verified Purchase,One person found this helpful,,,,,,,8410148
Eye of the Tiger321,/gp/profile/amzn1.account.AHWG6EO7PVVP47B4I4CDOWYIHYQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,I love this app! It also works without WiFi! It's fun if your bored and its not hard to get new characters and coins! Great app! Download!,Super fun!,Verified Purchase,,,,,,,,44251789
"MPDB, Birmingham, AL",/gp/profile/amzn1.account.AGXYOXFBAO5Q5HNE2SK4DZXL45SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 5, 2013",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,4.0 out of 5 stars,Very fun and addictive game.  I try to only play in the evenings because otherwise I wouldn't get anything else done.,Fun,Verified Purchase,One person found this helpful,,,,,,,21608107
Rhonda L. Cummings,/gp/profile/amzn1.account.AGHH6R2CVAZI4ESGWKEK2FR72ECQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 27, 2014",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,Enjoying the game,Five Stars,Verified Purchase,,,,,,,,82898028
Kindle Customer,/gp/profile/amzn1.account.AEQYW6HVP3Y3C462GRYLQCC37UYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 21, 2016",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,Very intense game!,Five Stars,Verified Purchase,One person found this helpful,,,,,,,47102016
megan m.,/gp/profile/amzn1.account.AGRAJYLSLFEVQTYYJBY6NCRQ4BYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 3, 2016",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,Addicting,Five Stars,Verified Purchase,One person found this helpful,,,,,,,23442210
epic greta the fox jumped on my phone,/gp/profile/amzn1.account.AGIENZQJJT2353EY3NTNGYYOQYSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 19, 2014",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,this game is amazing so people do you want a game that has funny people Santa in disguise and to fly on jet packs I know I do get subway surfers now but as you know people like to point out bad features but there are none for this game HA,AMAZINGLY AWESOME,Verified Purchase,,,,,,,,66421293
Jameson Lee Carter,/gp/profile/amzn1.account.AF5N7V3E5WZELAUKE35FAWKANIAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 14, 2015",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,3.0 out of 5 stars,They need to end the world tour they repeating the same thing over and over. I miss the original,world tour,Verified Purchase,,,,,,,,27292195
Amazon Customer,/gp/profile/amzn1.account.AG42EJSRPJOU7CS5ZCCKRGB24FEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 18, 2016",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,Good,Five Stars,Verified Purchase,One person found this helpful,,,,,,,45857269
mary a corralez,/gp/profile/amzn1.account.AFDKHGUW4K3IMI5LFHQZWEYM5HYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 22, 2015",0,,https://www.amazon.com/Kiloo-Subway-Surfers/product-reviews/B009UX2YAC/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,fun,Five Stars,Verified Purchase,,,,,29,54,Public,5514512
