author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,,helpful_votes,total_review,visibility_status,ranking
Blake goplen,/gp/profile/amzn1.account.AHJL7ZXOGOXCM76G5KP5NAFUGSVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews,5.0 out of 5 stars,"""My Review .""I think minecraft is a good game and I can not believe they thought it would not sell at first","""my review.""",Verified Purchase,,,,0,1,Public,69126771
Kindle Customer,/gp/profile/amzn1.account.AFTLJV3YUTY37Y4BUU3NL47WYDBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 13, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,4.0 out of 5 stars,"The new update is AWESOME. But, it does has a lot of issues. For example, don't let your dog/wolf near a minecart it will get stuck in it. :( When I walk away it tries to teleport but can't. Hopefully this gets fixed. Other then that this is an amazing game. Definitely worth every penny!",Great but....,Verified Purchase,One person found this helpful,,,1,1,Public,72062964
Michael,/gp/profile/amzn1.account.AGU4TSJWKJCR3VO2LHBB7LQAGGPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 1, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,This is a must have app a mc fan would die for it :) great and it's definitely worth the 6.99 buy it!!!! It's with a try :),this is definitely my favorite app I love it!!,Verified Purchase,One person found this helpful,,,15,14,Public,82648532
mercedes pinera,/gp/profile/amzn1.account.AHA6XMPMBWLNF3M6XLG5Y5FQ6CLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,I LOVE it so much,minecraft,Verified Purchase,One person found this helpful,,,2,3,Public,62703731
Lightningstar and Max,/gp/profile/amzn1.account.AGOV4LI7JTVZFHJNMMWUEQPV7CCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 7, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,4.0 out of 5 stars,it is ok but it  is really hard to get a grip on it  and is is really exspsufe,not bad but,Verified Purchase,One person found this helpful,,,98,14,Public,43365097
Gigi,/gp/profile/amzn1.account.AFUBYSOPHNYQDAL6WK7YP2BXVG3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 3, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,I love this !!!!! Your reading this for help so here it is get this it is worth the money !!!! Plus  the new version coming out in March of 2015 has villagers and emerald!!!!! Hope you found this review helpful or not have a nice day!!!=),so much fun,Verified Purchase,9 people found this helpful,,,43,20,Public,10091221
Trey Braband,/gp/profile/amzn1.account.AE7FUJW575O7V4TZF4EDHPJGHZGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 18, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,"I was worried that the game would only have creative mode, but it appears to have most everything from the PC edition!  It might be a few versions old, but they are still updating this edition as well as the PC edition.","It's very similar to the PC edition, and I can have it with me anywhere!",Verified Purchase,One person found this helpful,,,1,3,Public,28272935
Elisabeth,/gp/profile/amzn1.account.AEGFPA66QQQOUMOYNSIBX6CMUJFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,My Daughter is crazy about this game,Five Stars,Verified Purchase,2 people found this helpful,,,4,19,Public,6323044
jguz,/gp/profile/amzn1.account.AHMSC4GUEPOYGQ4LGKMV4JVP2AWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 7, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,"My daughter loves it ,and she plays non stop. We are both adicked to it and I love how it's so r realistic :) it's awesome",minecraft pocket edition,Verified Purchase,2 people found this helpful,,,26,14,Public,10109287
R. Baker,/gp/profile/amzn1.account.AHP2EXO55GQZQTPJAFTOH6OJ7O7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 21, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,MINECRAFT IS AMAZING GAME I LOVE IT !!!!!,I 😍 MINE CRAFT !!!!!!,Verified Purchase,One person found this helpful,,,110,11,Public,33046274
Candy miller,/gp/profile/amzn1.account.AGPAQ6TXDMDV6Y7KMF3ZCFQ7QZBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 17, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,Got it For my grandchildren,Five Stars,Verified Purchase,One person found this helpful,,,2,23,Public,6362386
Free,/gp/profile/amzn1.account.AF464LBQFLU22OZIXC5KF6UKRAVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 1, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,"The update is Awesome it has more mobs, has a boat and is great (btw I have 0.11.1 version) it's awesome for kindle",5 stars,Verified Purchase,,,,2,3,Public,66839237
dude,/gp/profile/amzn1.account.AGPB56RZXEWLYUKL7BE3HTIT5ASA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 2, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,if you love building or being creative get this app!!! its toads worth it!!!! I love being creative so I got this app and its wicked epic! enjoy the app! :),awesome!!!,Verified Purchase,4 people found this helpful,,,48,9,Public,66142912
Amazon Customer,/gp/profile/amzn1.account.AHLMJAGST56ZE2HREN7LFNCQKTQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 30, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,ok so I cant stop playing things they should add are nether portal or make the nether reactors bigger and add armorial which is in the next update but I don't like how in multiplayer it chunck lags alot,they have diamonds ppl,Verified Purchase,,,,28,9,Public,22647501
jeanne reed,/gp/profile/amzn1.account.AEPCIWKRMAIW536HJK2T3O3M7L4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 28, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,I love this game so much!!! Its very cheap for Minecraft and I love that u can now play with friends!!!!!!,Best game ever!!!!!,Verified Purchase,,,,2,8,Public,8174821
Matthew,/gp/profile/amzn1.account.AEBEEDD6NFZUWKGJRTOM3NS7QOJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 9, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,"I think we're at that point where they should just increase the cost of every device by $6.99 and include this game natively. Purchasing this game has become a routine for me but how can I regret it. It's not just a game but a creative space for me and my kids to build, learn and share. Games don't get much purer than that.","One of the greats, obviously.",Verified Purchase,2 people found this helpful,,,26,20,Public,24101025
Alicia K. Malouff,/gp/profile/amzn1.account.AFEISXSMZXSQ2UVOYRT2VNJAQBRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 24, 2018",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,Game was super cool bus after a month I needed to redownlad,Luv this game Soooo much!!!!,Verified Purchase,6 people found this helpful,,,8,7,Public,39969960
Karen R. Souza,/gp/profile/amzn1.account.AFWJ2TCMML4VVBCRADMAA352VQHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 13, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,THIS GAME IS AWESOME BUT IT SOME TIMES CRASH,AWESOME BUT,Verified Purchase,,,,4,7,Public,53861117
Jillian Kubik,/gp/profile/amzn1.account.AGMGGYGGBQ44TD66O3FE5V62A2KQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 19, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,"I got this app in late October and the updates in December are great. Please add bacon mad  out of pig meat. Otherwise, great Kobe.",Awesome updates,Verified Purchase,One person found this helpful,,,21,5,Public,45752010
Barb Young,/gp/profile/amzn1.account.AH26CWLLUC6V5ETNK3LY6BJMETVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 2, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,It is the beast game ever because you got to build stuff and no one can tell you what to say to build.You can get new updates on it. And the rest part is  when you get it it will not tack 40 hours to work the game. So this game is the best.,The best game ever created🙌.,Verified Purchase,One person found this helpful,,,1,1,Public,70474735
nature,/gp/profile/amzn1.account.AEDNDKMCJAU7IARR2LKKBZVCEL4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 25, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,Okay this is my first time playing mine craft and it is awesome I have never ever play mine craft befor and tbh I do need help text me on Facebook fb name: Alexander nyanjom,my frist time,Verified Purchase,,,,0,2,Public,69878559
M.A.G.,/gp/profile/amzn1.account.AHJJR2ACDIQAV63PF56D2JTOGWNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 16, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,"I love it you go around fighting mobs or mining , building or do your own stuff. But what I love about it you have fun playing with  Friends!🌟",Great,Verified Purchase,3 people found this helpful,,,3,1,Public,61337314
CatFam,/gp/profile/amzn1.account.AHZKGFDBNKE2ZC7HDAK5DWR34QHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 1, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,This game is what I was waiting to get minecraft and I got it! The only thing I don't like about it is that updates go slow but I have 0.8.1 and I just want the new update!,Mind Crack,Verified Purchase,,,,2,11,Public,7976772
Leann rogers,/gp/profile/amzn1.account.AGU63BANGS53I2DGP3DZ66ZGA5GA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 16, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,I love this game 5 stars it's so creative and worth the money I've played it on Xbox now it's mobile,best game,Verified Purchase,,,,3,5,Public,57027548
Minecrafters,/gp/profile/amzn1.account.AHHAOFBV6B43R6TZXP2FX6GY4H5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 23, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,So addicting and the connection with a few friends is the coolest thing ever.... but kinda slow to respond with my brothers movements in a few worlds.,Can't stop playing a game like this. Butt just one problem with deleting my worlds... I have no idea if it's a device glitch,Verified Purchase,One person found this helpful,,,5,11,Public,62030919
Coraliz Nieves,/gp/profile/amzn1.account.AHBZ36B6AWK6A5EZZQTGY5KTCFWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 23, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,Love it...very creative and my son love to construct houses and river.,Five Stars,Verified Purchase,,,,3,9,Public,49413769
minecraft master,/gp/profile/amzn1.account.AEWEFIQXOEDRATD3VPZZE43PUOIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 25, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,It's super cool and fun,I love it,Verified Purchase,One person found this helpful,,,1,1,Public,68006329
Buck woman,/gp/profile/amzn1.account.AG2JCTDXNJPNX5BH4KT3PGBXPR3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 11, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,My grandsons love this game.,Five Stars,Verified Purchase,One person found this helpful,,,18,27,Public,7048111
Amazon Customer,/gp/profile/amzn1.account.AHNY7555GDD3322F2XTB6XCXYUJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 25, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,4.0 out of 5 stars,Fun,Four Stars,Verified Purchase,,,,4,6,Public,54140412
Zachary,/gp/profile/amzn1.account.AEKQIWAAU2PGTLY6DWSLA2O7D63A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 17, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,I love it but I want an update so you can get flint and steal on creative mode. they already give you Tnt in creative so why not give flint and steal.,I love it but,Verified Purchase,One person found this helpful,,,8,6,Public,59525259
Sophie T.,/gp/profile/amzn1.account.AHE5K2S3M4ZXFPAFBA6HNVWBZJFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 11, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,This is the best app I have ever gotten on my kindle! This game allows you to use your imagination and you will probably never get tired of it because you can do basically anything you want to. If you love minecraft already but you are no where near your computer this is the perfect app to get! WARNING: VERY ADDICTING!!!!!,Amazing!,Verified Purchase,2 people found this helpful,,,2,1,Public,76079367
6398748,/gp/profile/amzn1.account.AFTSQOZ6DDPSAZ2ANH6YUXRQY4XA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 8, 2015",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,This game is so worth it and it's so fun and it is AWESOME,AWESOME,Verified Purchase,,,,19,8,Public,53599123
LARIOMAN1,/gp/profile/amzn1.account.AGLZWLAKJKCPAPR4KLBNXYHQ664A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,"This game is the best! Also, did you know that 1 block has 4,096 bits in them! I did the math on paper! Wanna know how I got that? Do 16*16*16 to get it!",awesome!!!,Verified Purchase,2 people found this helpful,,,144,12,Public,62511384
JMosier21,/gp/profile/amzn1.account.AHCP3TX5232NMKV2DAOQO5EU5UQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 18, 2014",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,I like this app so much that I can't stop playing it! It's so awesome I recommend getting it. Also if you don't know how to play on external servers you just go to your world menu and then you just hit the edit you will see EXTERNAL.then click on the botten. If you wanna know more go to YouTube and type how to play external servers,ITS AWESOME,Verified Purchase,4 people found this helpful,,,37,19,Public,50348765
kittykatkarliegh,/gp/profile/amzn1.account.AF4ESQEM4XQPSYKWDBUK6UHNL73Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 9, 2016",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,This game is awesome I love its full of monsters and animals so cool :-),SO COOL!!!!!!!!!,Verified Purchase,,,,2,2,Public,56804703
Jon,/gp/profile/amzn1.account.AHTI2ZLVTDYEEEKJFOWAUSTDMJHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 8, 2013",0,,https://www.amazon.com/Mojang-Minecraft/product-reviews/B00992CF6W/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,"This game.....its the best game ever....a lot of kids like to imagine a world,that's just blocks...or squares....or circles...or any shape....and I think Notch had that dream....and created mostly the most popular game ever....😍😂😁😀😉😊☺😬😆😛😜😝😎😋😳","YOU,THERE,ITS WORTH THE MONEY,SO GET OUT THERE ANY BUY IT!!!",Verified Purchase,2 people found this helpful,,,13,5,Public,37859580
