author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,,,ranking,helpful_votes,total_review,visibility_status
Deborah R. Arnouts,/gp/profile/amzn1.account.AEJ4SDIUG2HAHQMROEYR3UA33IOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 17, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,"Awesomely fun, it's a great game for long my carTrips, and it's fun to collect and also find characters 😀😆",keeps you entertained and busy in a fun way,Verified Purchase,One person found this helpful,,,10104063,,,
N. HUNTER,/gp/profile/amzn1.account.AHNUZ5RIVLSLUR6BKMGPWRZJUK4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 26, 2017",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,4.0 out of 5 stars,"We had fun with it, lots of laughing on a Saturday morning!",Four Stars,Verified Purchase,One person found this helpful,,,4612748,,,
m.Hudson,/gp/profile/amzn1.account.AHYOSOOHAX4JJOMQXSOHBERXOMDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 17, 2017",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,I am so addicted. Me and my family are playing it right now. We love it so much. peace ouuut.,absolutly love it,Verified Purchase,One person found this helpful,,,61263815,18,3,Public
Dale Anderson,/gp/profile/amzn1.account.AHD7ZEDQMDJSPIIRR4EXYRRK54DQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 5, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,"I love this game! I love the characters and the different abilities they have. This game is pretty funny, too. Thank you Amazon!",Best Game Ever!,Verified Purchase,,,,5573419,636,20,Public
Daylight Reviews,/gp/profile/amzn1.account.AHCWW5L7P4F67OEREGR3GNXZYBRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 10, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,A lot of simple fun.  Interesting challenge which is addictive and will make you want to play again and  again.,"simple fun, reminiscent of flappy bird, but much better",Verified Purchase,One person found this helpful,,,92336,,,
danny k,/gp/profile/amzn1.account.AGRNVIHLM5KFS6KXDN6XK6TUIKUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 24, 2017",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,as described,Five Stars,Verified Purchase,,,,1739704,,,
Erin M. Mauzy,/gp/profile/amzn1.account.AG52DCREVBI6VIKV53NH6VH7HVCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 5, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,Super fun game. One of my 8 year olds favorites.,Highly Recommend,Verified Purchase,,,,5244276,,,
omar,/gp/profile/amzn1.account.AGURHF6QNVOJTYODFUF5UB56ESNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 6, 2018",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,5.0 out of 5 stars,good,Five Stars,Verified Purchase,One person found this helpful,,,4441009,,,
Laverne Prater,/gp/profile/amzn1.account.AH3EAM6HQEJPYTEGGR5RKYF2UFDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 15, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,3.0 out of 5 stars,Didn't really get a chance to play it. It kept freezing up on me.,Kept Freezing Up,Verified Purchase,,,,6054843,,,
Joseph sanjurjo,/gp/profile/amzn1.account.AFESRNQQ2KT56FO2SBUEZUUHFYCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 13, 2018",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews,3.0 out of 5 stars,Disliked,Kids,Verified Purchase,,,,13076041,,,
moogablah,/gp/profile/amzn1.account.AHOSQNZKMHKJJI7XX574F7IISZVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 20, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,It is good because chicken. Also the chicken can dress up like pacman and Santa for free. Also Characters have special stuff.... Short and bland yet fun and you'll play hours on end. Chicken. All hail the chicken.,Chicken,Verified Purchase,,,,44336726,,,
Bob,/gp/profile/amzn1.account.AFSOKABFZIMUBQKDIHI3SMLMFDYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 16, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,4.0 out of 5 stars,"It may not be super challenging,but I would recommend it to you",fairly easy but fun,Verified Purchase,,,,26012371,132,23,Public
Chad Thomas,/gp/profile/amzn1.account.AHUAH6UFRAZBBWDPZ4DCDDGK4UPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 15, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,"DO NOT LISTEN to those &#34;1 star people.&#34; This game is AWESOME! I have it on my daughter's iPad mini and kindle. She loves this game! It's a great boredom stopper. You get new animals, and you try to beat your high score! What's not in this game for a kid to love?! &#34;Unless you're a snot, get this game,&#34; my daughter says.",10000000000 STARS!!!!😂,Verified Purchase,3 people found this helpful,,,54489216,,,
Sara L,/gp/profile/amzn1.account.AEOMWJSEDWO54Q54ZCHJL4LNI5AA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 18, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,It's so much fun. TIPS1.JUMP quick2.move3.get coins4. Have fun,Cross the street,Verified Purchase,,,,1892088,,,
Harry,/gp/profile/amzn1.account.AE3WZNTPQE3VYMUFSJZCN6QCMEGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 7, 2017",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,IT IS SO **** ING COOL,You need to get thisgame😍😍😍😍😍😍😍😍😍☺☺☺☺☺👶👶☺☺☺☺☺🎮,Verified Purchase,One person found this helpful,,,44735272,,,
stephen parker,/gp/profile/amzn1.account.AELZY7EMWP7PF7VT7W3ZI7HOGGRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 18, 2017",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,3.0 out of 5 stars,ok,Three Stars,Verified Purchase,,,,1687773,,,
Daniel Tarsitana,/gp/profile/amzn1.account.AGZRHTJHLQ5VCPDGPEE5RDX46POQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 23, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,"Title says it all above ,this is a great time killer game which has flashy crisp cartoon graphics. The characters are all unique and bring a cool feel to the game. For example Ghost makes the game go into a creepy night mode and glows in the dark. Great game kudos to the designers .","Great simple frogger type play, awesome characters roll to unlock!",Verified Purchase,,,,48051578,,,
Byron Bailey,/gp/profile/amzn1.account.AFO5IYNSGPGW4D2DKJK3N7C4TB5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 17, 2020",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,Easy. Reminds me of the game Chicken!,Crossy Road,Verified Purchase,4 people found this helpful,,,464306,58,104,Public
DON'T CARE,/gp/profile/amzn1.account.AHUIZTHY6WBNCMUWIOYBGMUVJPXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 25, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,3.0 out of 5 stars,"Man, what the heck! This game is not all that fun. The more you play it, the MORE boring it gets! Sure there are no ads or glitches, but it will get SUPER boring in the end!!😨😨💨😨😨💨",IDK,Verified Purchase,,,,82565076,23,18,Public
Isra Memon,/gp/profile/amzn1.account.AFAP56TDWHNTOMYWWDJOD5PPN3JA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 19, 2019",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews,5.0 out of 5 stars,This game was funMy niece loves it,Pretty Decent Game,Verified Purchase,10 people found this helpful,,,339655,,,
Cesar Medina,/gp/profile/amzn1.account.AGQSZSHP4YQPLKKOYA5BZ4W4BHEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 2, 2019",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,App for my son's tablets great,App,Verified Purchase,9 people found this helpful,,,2277046,,,
musicquiz,/gp/profile/amzn1.account.AHSKSMM5RHMKFFK5O663XXVPO6CQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 17, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,"I love this game so much .I enjoy playing with it all the time you unlock new characters .each character has it's own them example ghost ,festive chicken and more. LOVE THIS GAME SO MUCH WOULD RATE MORE!",rates good,Verified Purchase,,,,47036379,44,16,Public
Amazon Customer,/gp/profile/amzn1.account.AHO4FOEZ6IONG34M2LZ7JD7ZKWCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 21, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,This is a awesome game.  I like it mostly cause the gifts and the people/animals.  I think this should be famous!  Thats how awesome it is awesome it is so FIVE STARS.  THATS ME NOT YOU!!!,Crossy aaesomness. From Rose,Verified Purchase,,,,35990323,528,16,Public
Mark Higginbotham,/gp/profile/amzn1.account.AGULFJQGO46SQEXRXO5MITLI2EWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 27, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,"Crossy road is a great game! It is so fun to play and I could play it for hours on end. No bad things to say about this, if your thinking about getting this you totally should. The characters are so cute! Overall awesomely amazing game.😃😃😃😃😀😀😁😁",awesomely amazing game,Verified Purchase,One person found this helpful,,,35595765,151,6,Public
Jane doe,/gp/profile/amzn1.account.AHHOOOGCW3JS3QIGUSOBX6CTKC2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 9, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,"Very challenging game, never made it past level 50. Also has various options on players.. ranging from chickens, rabbits, baseball players, and llamas. You will love it!",You will love it!,Verified Purchase,One person found this helpful,,,12268587,21,24,Public
Ava,/gp/profile/amzn1.account.AFM57H27WIRYGBSHZYM4H4NTFQ6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 2, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,Love it so cool 💙💖💖💙💖💖💙💙💙💙💖💖💙💙💙💖💖💙💙💖💖💖💙💖💙💙💖💖💙💙💖💖💙💙💖💖💖💖💙💙💙💖💖💙💖💖💖💙💖💙💖💖💖💖💙💖💖💙💖💖💖💖😁😁😁😁💙💙💙💙💙💖💙💙💖💖💖💙💙💙,awesome,Verified Purchase,,,,20439627,42,16,Public
Anna Lilian,/gp/profile/amzn1.account.AEVUJLUWVIXWBOIANNE2WZ44IMMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 16, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,This is a really fun game if you like never ending games than this game is for you but you got to be a quick jumper! It's free so if you don't like it than at least it was for free,so fun!,Verified Purchase,One person found this helpful,,,2937703,166,62,Public
Stacia313,/gp/profile/amzn1.account.AGTSNGAUZZBTE7YRFEEMXLBOT3VQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 15, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,4.0 out of 5 stars,"This is a fun game.  Other than changing characters to play with and trying to beat your own high score, there's really nothing more to it.  My 7 year old likes it, though.",This is a fun game. Other than changing characters to play with ...,Verified Purchase,7 people found this helpful,,,35006,1227,243,Public
Britt,/gp/profile/amzn1.account.AHQW7ROHNA3U4NBGNOBMGITZPMNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,5.0 out of 5 stars,This is a fun and addicting game I recommend it so much fun and I definitely rate this game above and beyond and is good for times it bored. Play your way.,awesome,Verified Purchase,,,,755612,104,41,Public
Jason Martin,/gp/profile/amzn1.account.AGYB2DG7MD365DPKOUBQU7X2HFSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 9, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews,2.0 out of 5 stars,"I was entertained for about a day before it got incredibly annoying and boring. Seriously, if you are a person who loves excitement and despises boredom this game is not for you.",Gets very boring.,Verified Purchase,,,,8655297,45,34,Public
Stacey,/gp/profile/amzn1.account.AHZ2POIQNM2OWIYVAGPMON56AAZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 9, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,This game is really adicting. However you can get the same characters each time. But mostly that never happens. So this games is a total addiction. You have to get it,Get This App,Verified Purchase,,,,2273872,91,31,Public
S. Nyer,/gp/profile/amzn1.account.AFHO35MWYYHTCCKMNJ5L2PP24COQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 5, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,ok,Five Stars,Verified Purchase,,,,52760610,74,68,Public
Brian,/gp/profile/amzn1.account.AH5WW2QXFSEW6GUT36V6ET74A3NQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 10, 2017",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,Very addictive game! Better than frogger!,Great time killer!,Verified Purchase,,,,3314803,34,43,Public
DangerPig365,/gp/profile/amzn1.account.AFQ5XWIT677OCPY6P4GLI7QGSI4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 3, 2015",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,This game is so much fun!!!!!! I recommend this game to everyone. Download this game. It doesn't take very long to install the game but I think you should really download this game.,Fun!!!!!!!,Verified Purchase,,,,15853264,37,30,Public
tgchvjkxck,/gp/profile/amzn1.account.AFOMNWJGZVUBZXJKN7VAZ2PH6ORA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 17, 2016",0,,https://www.amazon.com/Hipster-Whale-Crossy-Road/product-reviews/B00QW8TYWO/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews,5.0 out of 5 stars,This game is so awesoe.It has hundreds of characters to unlock and there's a few locations but no adds popping UPI really suggest you get this game,so awesome,Verified Purchase,2 people found this helpful,,,24582561,73,8,Public
